33.7752269512356,-84.39587345346808
33.77532505001404,-84.39561596140265
33.775405312567365,-84.39537992700934
33.775548001365415,-84.39502587541938
33.77574419807467,-84.39468255266547
33.77584229626076,-84.39446797594428
33.775877968300605,-84.39423194155097
33.775931476332495,-84.3939315341413
33.77594931233568,-84.39365258440375
33.77590472232071,-84.39341655001044
33.77583337824848,-84.39312687143683
33.77578878817317,-84.392976667732
33.7757335382508,-84.39288790337741
33.77568003009525,-84.39278597943485
33.7755908497618,-84.39264114014804
33.77549721031173,-84.39251239411533
33.775408029787926,-84.39241047017276
33.77532776723712,-84.3923085462302
33.77524750461113,-84.39223880879581
33.775193996152026,-84.39217980019748
33.77518507807227,-84.39212615601718
33.775144946701815,-84.39206178300083
33.77514048765952,-84.39199740998447
33.77513738723151,-84.39196643885225
33.77503037014232,-84.39196375664324
33.774779304460765,-84.39196522347629
33.77452959666761,-84.39196522347629
33.774195165447345,-84.39197595231235
33.77344603477651,-84.39198131673038
33.77172033384239,-84.39201350323856
33.77136359546381,-84.39202959649265
33.771274410637076,-84.39204568974674
33.77133684002553,-84.39550037495792
33.77236245918079,-84.39549501053989
33.77236604743278,-84.39630357082933
33.77236827702617,-84.39637599047273
33.77237942499223,-84.39650205429643
33.77240840969729,-84.39661470707506
33.77244185357556,-84.3966951733455
33.77253326677615,-84.39682928379625
33.77280081704673,-84.39718869980425
33.7729791834296,-84.39702508505434
33.773050529878766,-84.39698753412813
33.77314417200315,-84.39699289854616
33.77326010972962,-84.39701167400926
33.7732935532754,-84.3970733648166
33.77331361939662,-84.39714578446001
33.77330247155208,-84.39718869980425
33.773275716719276,-84.39722088631243
33.77324673230765,-84.39723697956651
33.773202140886006,-84.39724502619356
33.773164238159325,-84.39724234398454
33.773121876268526,-84.3972342973575
33.77307951435678,-84.3972155218944
33.77304607072744,-84.39717528875917
33.77302600454358,-84.39713237341493
33.77301039750843,-84.39709214027971
33.772972494696944,-84.39702240284532
33.77294128060432,-84.3970545893535
33.77287216364444,-84.39711896236986
33.772794128300156,-84.39720211084932
33.77296357638592,-84.39746496733278
33.77315754944113,-84.3978994851932
33.773318078534004,-84.39877388533205
33.77370602260001,-84.40124419983476
33.77375284331676,-84.40133271273226
33.77380412312005,-84.40158484037966
33.7738442551186,-84.40168944653124
33.77388215754439,-84.40177527721971
33.773926748612105,-84.40188524778932
33.77398025786273,-84.40197912510484
33.77403376707992,-84.40205154474825
33.77410511265088,-84.40213737543672
33.77420990135048,-84.40225539263338
33.77427678768747,-84.4023144012317
33.77436596938892,-84.40242973621935
33.774573316485856,-84.40251556690782
33.7745978413781,-84.40241632517427
33.77464020253911,-84.40231976564974
33.77470485900763,-84.40228221472353
33.77486315567281,-84.40232244785875
33.77517305956485,-84.40244582947344
33.77523548611249,-84.40251556690782
33.77526892888715,-84.4025665288791
33.775552077189396,-84.402547753416
33.77727770094088,-84.4024029141292
33.77726432414626,-84.40422681625932
33.779647590084785,-84.40417048987001
33.77964090187278,-84.40265235956758
33.77965873710363,-84.40258798655123
33.77969663695684,-84.4025289779529
33.778664417316506,-84.40152314957231
33.77861982871484,-84.40150437410921
33.77858192838516,-84.40150437410921
33.77853288087483,-84.40148828085512
33.77847714503351,-84.40148023422807
33.77839465592184,-84.4014855986461
33.77835229661742,-84.40150437410921
33.77826534850584,-84.40153119619936
33.778227448019315,-84.40157947596163
33.77817840030599,-84.401646531187
33.77814495866719,-84.40171626862139
33.778093681462316,-84.40178600605577
33.778049092563535,-84.4018637901172
33.777982209171874,-84.40195766743273
33.77790417848226,-84.40204618033022
33.77779270594524,-84.40216687973589
33.77765447979784,-84.40226612146944
33.77750956504898,-84.40233317669481
33.77737356790784,-84.40237877424806
33.77726878307803,-84.40240827854723
